Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,,Date,some
3/8/2022,10,VI,43,140710,,,
3/8/2022,10,MP,54,106714,,,
3/8/2022,10,AZ,2945,11603719,,,
3/8/2022,10,MH,0,57430,,,
3/8/2022,10,NV,1737,4755987,,,
3/8/2022,10,CT,1944,7322039,,,
3/8/2022,10,NH,1424,2527526,,,
3/8/2022,10,ND,115,1065355,,,
3/8/2022,10,WV,683,2646420,,,
3/8/2022,10,AK,452,1106525,,,
3/8/2022,10,US,263162,555595418,,,
3/8/2022,10,CO,10077,10357771,,,
3/8/2022,10,FL,10253,36302978,,,
3/8/2022,10,NY,12287,38058202,,,
3/7/2022,10,NY,12857,38045915,,,
3/7/2022,10,FL,11167,36292725,,,
3/7/2022,10,MI,33164,15347785,,,
3/7/2022,10,LA,2255,6095931,,,
3/7/2022,10,WI,3410,9913726,,,
3/7/2022,10,CA,33656,71986727,,,
3/7/2022,10,AS,20,92577,,,
3/7/2022,10,IA,1216,4943611,,,
3/7/2022,10,MO,1,8676901,,,
3/7/2022,10,NM,1327,3784942,,,
3/7/2022,10,US,193742,556306160,,,
3/7/2022,10,MP,51,106724,,,
3/7/2022,10,GU,4,337246,,,
3/7/2022,10,FM,1948,108791,,,
3/7/2022,10,VT,534,1351340,,,
3/7/2022,10,WY,6,732703,,,
3/7/2022,10,MD,4222,11575952,,,
3/7/2022,10,PW,19,46734,,,
3/7/2022,10,AK,1287,1099705,,,
3/7/2022,10,OK,2156,5745813,,,
3/7/2022,10,SD,45,1359570,,,
3/7/2022,10,KY,2105,6351309,,,
3/7/2022,10,AZ,4764,11622392,,,
3/7/2022,10,NV,2178,4729072,,,
3/7/2022,10,WV,1,2641765,,,
3/7/2022,10,TX,15002,44710861,,,
3/7/2022,10,OK,1526,5738935,,,
3/7/2022,10,GA,5210,14454127,,,
3/7/2022,10,IN,3327,9244440,,,
3/7/2022,10,NJ,6201,16658659,,,
3/7/2022,10,SD,565,1361819,,,
3/7/2022,10,DC,582,1426968,,,
3/7/2022,10,IN,3058,9233360,,,
3/7/2022,10,DE,4,1737712,,,
3/7/2022,10,WI,2501,9899988,,,
3/7/2022,10,MA,5511,14340437,,,
3/7/2022,10,RI,807,2141638,,,
3/7/2022,10,LA,1537,6075240,,,
3/7/2022,10,MN,3613,9948869,,,
3/7/2022,10,CO,3276,10367356,,,
3/7/2022,10,ID,844,2377361,,,
3/7/2022,10,CA,36808,71870974,,,
3/7/2022,10,PR,0,6971613,,,
3/7/2022,10,GA,7,14409100,,,
3/7/2022,10,VA,4422,15954398,,,
3/7/2022,10,IL,11690,21863349,,,
3/7/2022,10,MH,47,57731,,,
3/7/2022,10,VI,0,140401,,,
3/7/2022,10,RI,902,2138830,,,
3/7/2022,10,MT,4,1538788,,,
3/7/2022,10,MP,219,106660,,,
3/7/2022,10,UT,17,5079988,,,
3/7/2022,10,NC,6908,16181619,,,
3/7/2022,10,ID,659,2374641,,,
3/7/2022,10,PR,1877,7010413,,,
3/7/2022,10,TN,2932,9646039,,,
3/7/2022,10,DE,662,1742599,,,
3/7/2022,10,SC,3188,7308583,,,
3/7/2022,10,ME,858,2714088,,,
3/7/2022,10,TX,36955,44604992,,,
3/7/2022,10,MD,2715,11562934,,,
3/7/2022,10,TN,1,9624354,,,
3/7/2022,10,MN,2703,9939576,,,
3/7/2022,10,CO,3,10347694,,,
3/7/2022,10,US,219903,555332256,,,
3/7/2022,10,AK,375,1106073,,,
3/7/2022,10,FM,442,109490,,,
3/7/2022,10,CT,3329,7332104,,,
3/7/2022,10,MA,84,14312362,,,
3/7/2022,10,PW,9,46707,,,
3/7/2022,10,ND,0,1064964,,,
3/7/2022,10,FL,13113,36241610,,,
3/7/2022,10,DC,618,1430571,,,
3/7/2022,10,OR,0,7471658,,,
3/7/2022,10,IA,0,4936714,,,
3/7/2022,10,NE,862,3094419,,,
3/7/2022,10,NC,5085,16208551,,,
3/7/2022,10,HI,654,2816296,,,
3/7/2022,10,AS,1810,92238,,,
3/7/2022,10,WA,5474,13929171,,,
3/7/2022,10,KS,2,4459838,,,
3/7/2022,10,PA,594,22160761,,,
3/7/2022,10,AL,1938,6116791,,,
3/7/2022,10,ME,92,2709667,,,
3/7/2022,10,NE,0,3088452,,,
3/7/2022,10,AR,8003,4102177,,,
3/7/2022,10,VT,300,1353319,,,
3/7/2022,10,GU,0,333803,,,
3/7/2022,10,OR,2630,7479434,,,
3/7/2022,10,KS,1223,4470679,,,
3/7/2022,10,WY,193,733607,,,
3/7/2022,10,SC,2682,7328372,,,
3/7/2022,10,MS,1270,3778703,,,
3/7/2022,10,VA,6079,15936208,,,
3/7/2022,10,WA,4,13895932,,,
3/7/2022,10,KY,1868,6335942,,,
3/7/2022,10,IL,7528,21881503,,,
3/7/2022,10,MS,6,3771587,,,
3/7/2022,10,AR,1415,4107467,,,
3/7/2022,10,WV,649,2645737,,,
3/7/2022,10,ND,92,1065240,,,
3/7/2022,10,VI,46,140667,,,
3/7/2022,10,OH,5022,17298534,,,
3/7/2022,10,NH,628,2538698,,,
3/7/2022,10,OH,4787,17281088,,,
3/7/2022,10,NJ,6231,16637111,,,
3/7/2022,10,PA,6878,22196819,,,
3/7/2022,10,AL,1948,6123441,,,
3/7/2022,10,MT,376,1541200,,,
3/7/2022,10,HI,676,2820243,,,
3/7/2022,10,NY,11940,38005878,,,
3/7/2022,10,MO,2452,8696064,,,
3/7/2022,10,MI,4152,15363269,,,
3/7/2022,10,NM,1541,3789440,,,
3/7/2022,10,UT,2,5070380,,,
3/7/2022,10,NH,252,2526102,,,
3/7/2022,10,NV,1766,4754250,,,
3/7/2022,10,MH,0,57430,,,
3/7/2022,10,AZ,4793,11600774,,,
3/7/2022,10,CT,3782,7320095,,,
3/6/2022,10,CT,4495,7316313,,,
3/6/2022,10,TN,51,9624353,,,
3/6/2022,10,IN,4889,9230302,,,
3/6/2022,10,DC,1125,1426386,,,
3/6/2022,10,SD,84,1361254,,,
3/6/2022,10,VT,696,1350806,,,
3/6/2022,10,FM,0,106843,,,
3/6/2022,10,WI,864,9910316,,,
3/6/2022,10,FL,6796,36281558,,,
3/6/2022,10,NY,6500,38033058,,,
3/6/2022,10,LA,711,6093676,,,
3/6/2022,10,MI,11881,15314621,,,
3/6/2022,10,GU,2,337242,,,
3/6/2022,10,MP,0,106673,,,
3/6/2022,10,US,83221,556112418,,,
3/6/2022,10,IA,478,4942395,,,
3/6/2022,10,AS,0,92557,,,
3/6/2022,10,CA,12798,71953071,,,
3/6/2022,10,NM,3184,3783615,,,
3/6/2022,10,MO,55,8676900,,,
3/6/2022,10,NJ,3220,16652458,,,
3/6/2022,10,IN,1215,9241113,,,
3/6/2022,10,GA,2456,14448917,,,
3/6/2022,10,OK,3226,5737409,,,
3/6/2022,10,TX,9758,44695859,,,
3/6/2022,10,AK,52,1098418,,,
3/6/2022,10,PW,0,46715,,,
3/6/2022,10,MD,1852,11571730,,,
3/6/2022,10,WY,32,732697,,,
3/6/2022,10,WV,40,2641764,,,
3/6/2022,10,NV,3000,4726894,,,
3/6/2022,10,SD,170,1359525,,,
3/6/2022,10,OK,674,5743657,,,
3/6/2022,10,AZ,2169,11617628,,,
3/6/2022,10,KY,534,6349204,,,
3/6/2022,10,MD,5097,11560219,,,
3/6/2022,10,TX,632,44568037,,,
3/6/2022,10,ME,249,2713230,,,
3/6/2022,10,SC,10291,7305395,,,
3/6/2022,10,CA,57274,71834166,,,
3/6/2022,10,ID,213,2376517,,,
3/6/2022,10,WI,5332,9897487,,,
3/6/2022,10,DE,10,1737708,,,
3/6/2022,10,CO,1022,10364080,,,
3/6/2022,10,MN,766,9945256,,,
3/6/2022,10,MA,2482,14334926,,,
3/6/2022,10,LA,3365,6073703,,,
3/6/2022,10,RI,297,2140831,,,
3/6/2022,10,DE,207,1741937,,,
3/6/2022,10,TN,1227,9643107,,,
3/6/2022,10,MP,0,106441,,,
3/6/2022,10,MT,30,1538784,,,
3/6/2022,10,PR,32,6971613,,,
3/6/2022,10,VI,0,140401,,,
3/6/2022,10,MH,0,57684,,,
3/6/2022,10,RI,1307,2137928,,,
3/6/2022,10,IL,17167,21851659,,,
3/6/2022,10,VA,1816,15949976,,,
3/6/2022,10,GA,301,14409093,,,
3/6/2022,10,PR,544,7008536,,,
3/6/2022,10,ID,1610,2373982,,,
3/6/2022,10,NC,10704,16174711,,,
3/6/2022,10,UT,0,5079971,,,
3/6/2022,10,AZ,9217,11595981,,,
3/6/2022,10,VA,8602,15930129,,,
3/6/2022,10,MS,374,3777433,,,
3/6/2022,10,AS,0,90428,,,
3/6/2022,10,HI,2087,2815642,,,
3/6/2022,10,NC,2015,16203466,,,
3/6/2022,10,NE,277,3093557,,,
3/6/2022,10,IA,17,4936714,,,
3/6/2022,10,AK,64,1105698,,,
3/6/2022,10,US,244114,555112353,,,
3/6/2022,10,CO,126,10347691,,,
3/6/2022,10,MN,6254,9936873,,,
3/6/2022,10,OR,4797,7471658,,,
3/6/2022,10,DC,170,1429953,,,
3/6/2022,10,FL,15409,36228497,,,
3/6/2022,10,ND,38,1064964,,,
3/6/2022,10,MA,128,14312278,,,
3/6/2022,10,CT,1401,7328775,,,
3/6/2022,10,FM,35,109048,,,
3/6/2022,10,PW,0,46698,,,
3/6/2022,10,SC,945,7325690,,,
3/6/2022,10,WY,34,733414,,,
3/6/2022,10,NE,34,3088452,,,
3/6/2022,10,ME,69,2709575,,,
3/6/2022,10,AL,71,6114853,,,
3/6/2022,10,PA,206,22160167,,,
3/6/2022,10,KS,2552,4459836,,,
3/6/2022,10,WA,2047,13923697,,,
3/6/2022,10,KS,414,4469456,,,
3/6/2022,10,GU,6,333803,,,
3/6/2022,10,VT,88,1353019,,,
3/6/2022,10,AR,41,4094174,,,
3/6/2022,10,OR,778,7476804,,,
3/6/2022,10,MH,1519,57430,,,
3/6/2022,10,NV,993,4752484,,,
3/6/2022,10,NJ,9549,16630880,,,
3/6/2022,10,ND,2,1065148,,,
3/6/2022,10,WV,220,2645088,,,
3/6/2022,10,MS,46,3771581,,,
3/6/2022,10,IL,3998,21873975,,,
3/6/2022,10,KY,8316,6334074,,,
3/6/2022,10,WA,85,13895928,,,
3/6/2022,10,AR,384,4106052,,,
3/6/2022,10,OH,8311,17276301,,,
3/6/2022,10,NH,352,2538070,,,
3/6/2022,10,OH,1933,17293512,,,
3/6/2022,10,VI,0,140621,,,
3/6/2022,10,NH,417,2525850,,,
3/6/2022,10,MO,1116,8693612,,,
3/6/2022,10,NY,18267,37993938,,,
3/6/2022,10,HI,320,2819567,,,
3/6/2022,10,MT,81,1540824,,,
3/6/2022,10,AL,715,6121493,,,
3/6/2022,10,PA,2665,22189941,,,
3/6/2022,10,UT,47,5070378,,,
3/6/2022,10,NM,479,3787899,,,
3/6/2022,10,MI,1771,15359117,,,
3/5/2022,9,MI,3397,15357346,,,
3/5/2022,9,NM,1123,3787420,,,
3/5/2022,9,UT,43,5070331,,,
3/5/2022,9,PR,1583,7007992,,,
3/5/2022,9,NV,1816,4723894,,,
3/5/2022,9,WV,1341,2641724,,,
3/5/2022,9,MI,13724,15302740,,,
3/5/2022,9,LA,1262,6092965,,,
3/5/2022,9,SD,131,1361170,,,
3/5/2022,9,DC,1179,1425261,,,
3/5/2022,9,IN,4867,9225413,,,
3/5/2022,9,CT,4778,7311818,,,
3/5/2022,9,TN,5457,9624302,,,
3/5/2022,9,NY,13683,38026558,,,
3/5/2022,9,FL,10742,36274762,,,
3/5/2022,9,FM,0,106843,,,
3/5/2022,9,VT,1724,1350110,,,
3/5/2022,9,WI,1937,9909452,,,
3/5/2022,9,WY,313,732665,,,
3/5/2022,9,CA,28043,71940273,,,
3/5/2022,9,AS,1569,92557,,,
3/5/2022,9,IA,861,4941917,,,
3/5/2022,9,US,169641,556029197,,,
3/5/2022,9,MP,99,106673,,,
3/5/2022,9,GU,100,337240,,,
3/5/2022,9,MD,3805,11569878,,,
3/5/2022,9,PW,0,46715,,,
3/5/2022,9,AK,152,1098366,,,
3/5/2022,9,MO,4127,8676845,,,
3/5/2022,9,NM,2788,3780431,,,
3/5/2022,9,TX,17135,44686101,,,
3/5/2022,9,OK,3507,5734183,,,
3/5/2022,9,GA,5063,14446461,,,
3/5/2022,9,IN,2355,9239898,,,
3/5/2022,9,NJ,7531,16649238,,,
3/5/2022,9,GA,18425,14408792,,,
3/5/2022,9,VA,4764,15948160,,,
3/5/2022,9,IL,24373,21834492,,,
3/5/2022,9,RI,1087,2136621,,,
3/5/2022,9,MH,29,57684,,,
3/5/2022,9,VI,100,140401,,,
3/5/2022,9,DE,11,1737698,,,
3/5/2022,9,KY,1296,6348670,,,
3/5/2022,9,AZ,3533,11615459,,,
3/5/2022,9,OK,1325,5742983,,,
3/5/2022,9,SD,1030,1359355,,,
3/5/2022,9,WI,4966,9892155,,,
3/5/2022,9,SC,3380,7295104,,,
3/5/2022,9,ME,590,2712981,,,
3/5/2022,9,TX,33344,44567405,,,
3/5/2022,9,MD,7523,11555122,,,
3/5/2022,9,ID,582,2376304,,,
3/5/2022,9,CA,52375,71776892,,,
3/5/2022,9,PR,28,6971581,,,
3/5/2022,9,RI,662,2140534,,,
3/5/2022,9,LA,3263,6070338,,,
3/5/2022,9,MN,1937,9944490,,,
3/5/2022,9,CO,2576,10363058,,,
3/5/2022,9,MA,5566,14332444,,,
3/5/2022,9,MT,773,1538754,,,
3/5/2022,9,MP,0,106441,,,
3/5/2022,9,TN,2112,9641880,,,
3/5/2022,9,DE,496,1741730,,,
3/5/2022,9,PA,4088,22187276,,,
3/5/2022,9,AL,1260,6120778,,,
3/5/2022,9,MT,199,1540743,,,
3/5/2022,9,HI,693,2819247,,,
3/5/2022,9,NY,21181,37975671,,,
3/5/2022,9,KS,934,4469042,,,
3/5/2022,9,MN,4860,9930619,,,
3/5/2022,9,AZ,8291,11586764,,,
3/5/2022,9,UT,0,5079971,,,
3/5/2022,9,NC,10435,16164007,,,
3/5/2022,9,ID,1433,2372372,,,
3/5/2022,9,CO,6328,10347565,,,
3/5/2022,9,US,336031,554868239,,,
3/5/2022,9,AK,131,1105634,,,
3/5/2022,9,MS,668,3777059,,,
3/5/2022,9,VA,7810,15921527,,,
3/5/2022,9,IA,2087,4936697,,,
3/5/2022,9,NE,567,3093280,,,
3/5/2022,9,NC,4431,16201451,,,
3/5/2022,9,HI,1877,2813555,,,
3/5/2022,9,AS,1518,90428,,,
3/5/2022,9,WA,4994,13921650,,,
3/5/2022,9,KS,3957,4457284,,,
3/5/2022,9,PA,209,22159961,,,
3/5/2022,9,AL,2941,6114782,,,
3/5/2022,9,FM,31,109013,,,
3/5/2022,9,CT,3017,7327374,,,
3/5/2022,9,MA,7230,14312150,,,
3/5/2022,9,ND,154,1064926,,,
3/5/2022,9,FL,16118,36213088,,,
3/5/2022,9,DC,500,1429783,,,
3/5/2022,9,OR,4068,7466861,,,
3/5/2022,9,ME,1262,2709506,,,
3/5/2022,9,NE,37,3088418,,,
3/5/2022,9,PW,0,46698,,,
3/5/2022,9,WY,84,733380,,,
3/5/2022,9,SC,1776,7324745,,,
3/5/2022,9,MO,2061,8692496,,,
3/5/2022,9,WA,8831,13895843,,,
3/5/2022,9,KY,2325,6325758,,,
3/5/2022,9,IL,8459,21869977,,,
3/5/2022,9,MS,2043,3771535,,,
3/5/2022,9,NV,1879,4751491,,,
3/5/2022,9,MH,0,55911,,,
3/5/2022,9,AR,23,4094133,,,
3/5/2022,9,VT,196,1352931,,,
3/5/2022,9,GU,11,333797,,,
3/5/2022,9,OR,831,7476026,,,
3/5/2022,9,WV,325,2644868,,,
3/5/2022,9,ND,3,1065146,,,
3/5/2022,9,NJ,10046,16621331,,,
3/5/2022,9,NH,4431,2525433,,,
3/5/2022,9,NH,520,2537718,,,
3/5/2022,9,OH,8254,17267990,,,
3/5/2022,9,AR,683,4105668,,,
3/5/2022,9,VI,0,140621,,,
3/5/2022,9,OH,4242,17291579,,,
3/4/2022,9,OH,7971,17287337,,,
3/4/2022,9,VI,102,140621,,,
3/4/2022,9,MP,310,106441,,,
3/4/2022,9,MT,702,1537981,,,
3/4/2022,9,AK,1372,1098214,,,
3/4/2022,9,MD,6899,11566073,,,
3/4/2022,9,PW,0,46715,,,
3/4/2022,9,TN,5627,9618845,,,
3/4/2022,9,WV,1232,2640383,,,
3/4/2022,9,NV,2457,4722078,,,
3/4/2022,9,UT,38,5070288,,,
3/4/2022,9,NM,2373,3786297,,,
3/4/2022,9,MI,6775,15353949,,,
3/4/2022,9,PR,2902,7006409,,,
3/4/2022,9,CT,3979,7307040,,,
3/4/2022,9,LA,3113,6091703,,,
3/4/2022,9,MI,24268,15289016,,,
3/4/2022,9,IN,5178,9220546,,,
3/4/2022,9,DC,1242,1424082,,,
3/4/2022,9,SD,817,1361039,,,
3/4/2022,9,GU,98,337140,,,
3/4/2022,9,MP,97,106574,,,
3/4/2022,9,US,292348,555859556,,,
3/4/2022,9,VT,525,1348386,,,
3/4/2022,9,FM,0,106843,,,
3/4/2022,9,FL,15041,36264020,,,
3/4/2022,9,NY,19642,38012875,,,
3/4/2022,9,IA,2484,4941056,,,
3/4/2022,9,AS,161,90988,,,
3/4/2022,9,CA,53432,71912230,,,
3/4/2022,9,WI,5112,9907515,,,
3/4/2022,9,WY,350,732352,,,
3/4/2022,9,MA,8385,14326878,,,
3/4/2022,9,SD,849,1358325,,,
3/4/2022,9,OK,3049,5741658,,,
3/4/2022,9,NJ,10272,16641707,,,
3/4/2022,9,IN,4850,9237543,,,
3/4/2022,9,GA,7959,14441398,,,
3/4/2022,9,OK,2982,5730676,,,
3/4/2022,9,TX,23335,44668966,,,
3/4/2022,9,NM,2863,3777643,,,
3/4/2022,9,MO,8829,8672718,,,
3/4/2022,9,AZ,6411,11611926,,,
3/4/2022,9,KY,3321,6347374,,,
3/4/2022,9,VI,56,140301,,,
3/4/2022,9,MH,205,57655,,,
3/4/2022,9,RI,1217,2135534,,,
3/4/2022,9,IL,-18988,21810119,,,
3/4/2022,9,VA,7787,15943396,,,
3/4/2022,9,GA,12505,14390367,,,
3/4/2022,9,DE,2234,1737687,,,
3/4/2022,9,CO,5881,10360482,,,
3/4/2022,9,MN,5519,9942553,,,
3/4/2022,9,CA,53391,71724517,,,
3/4/2022,9,ID,1332,2375722,,,
3/4/2022,9,WI,6415,9887189,,,
3/4/2022,9,MD,7257,11547599,,,
3/4/2022,9,TX,33379,44534061,,,
3/4/2022,9,ME,1329,2712391,,,
3/4/2022,9,SC,3930,7291724,,,
3/4/2022,9,LA,2902,6067075,,,
3/4/2022,9,RI,1045,2139872,,,
3/4/2022,9,PR,27634,6971553,,,
3/4/2022,9,AR,2334,4104985,,,
3/4/2022,9,NE,1714,3088381,,,
3/4/2022,9,ME,1144,2708244,,,
3/4/2022,9,ID,1021,2370939,,,
3/4/2022,9,NC,7383,16153572,,,
3/4/2022,9,UT,23,5079971,,,
3/4/2022,9,NY,21979,37954490,,,
3/4/2022,9,HI,1278,2818554,,,
3/4/2022,9,MT,526,1540544,,,
3/4/2022,9,AL,2600,6119518,,,
3/4/2022,9,PA,2392,22183188,,,
3/4/2022,9,DE,1125,1741234,,,
3/4/2022,9,TN,4357,9639768,,,
3/4/2022,9,AZ,8799,11578473,,,
3/4/2022,9,KS,2215,4468108,,,
3/4/2022,9,MN,5222,9925759,,,
3/4/2022,9,OR,4321,7462793,,,
3/4/2022,9,DC,853,1429283,,,
3/4/2022,9,FL,16549,36196970,,,
3/4/2022,9,ND,157,1064772,,,
3/4/2022,9,VA,8428,15913717,,,
3/4/2022,9,MS,1725,3776391,,,
3/4/2022,9,AK,564,1105503,,,
3/4/2022,9,US,363473,554532208,,,
3/4/2022,9,CO,5250,10341237,,,
3/4/2022,9,MA,7756,14304920,,,
3/4/2022,9,CT,4628,7324357,,,
3/4/2022,9,FM,263,108982,,,
3/4/2022,9,AS,47,88910,,,
3/4/2022,9,HI,1841,2811678,,,
3/4/2022,9,NC,8416,16197020,,,
3/4/2022,9,NE,1424,3092713,,,
3/4/2022,9,IA,2096,4934610,,,
3/4/2022,9,AL,3789,6111841,,,
3/4/2022,9,PA,13595,22159752,,,
3/4/2022,9,KS,6116,4453327,,,
3/4/2022,9,WA,8660,13916656,,,
3/4/2022,9,OH,9329,17259736,,,
3/4/2022,9,NH,1004,2537198,,,
3/4/2022,9,GU,539,333786,,,
3/4/2022,9,VT,427,1352735,,,
3/4/2022,9,AR,74,4094110,,,
3/4/2022,9,MO,4181,8690435,,,
3/4/2022,9,PW,92,46698,,,
3/4/2022,9,SC,3974,7322969,,,
3/4/2022,9,WY,382,733296,,,
3/4/2022,9,MH,0,55911,,,
3/4/2022,9,NV,2699,4749612,,,
3/4/2022,9,MS,2164,3769492,,,
3/4/2022,9,IL,12474,21861518,,,
3/4/2022,9,KY,2276,6323433,,,
3/4/2022,9,WA,8264,13887012,,,
3/4/2022,9,NH,15128,2521002,,,
3/4/2022,9,ND,164,1065143,,,
3/4/2022,9,WV,1069,2644543,,,
3/4/2022,9,OR,3338,7475195,,,
3/4/2022,9,NJ,8752,16611285,,,
3/3/2022,9,NJ,12299,16602533,,,
3/3/2022,9,RI,752,2138827,,,
3/3/2022,9,LA,2158,6064173,,,
3/3/2022,9,CA,39437,71858798,,,
3/3/2022,9,AS,1521,90827,,,
3/3/2022,9,IA,1952,4938572,,,
3/3/2022,9,PR,2950,7003507,,,
3/3/2022,9,PW,101,46715,,,
3/3/2022,9,MD,5497,11559174,,,
3/3/2022,9,AK,9,1096842,,,
3/3/2022,9,VI,61,140519,,,
3/3/2022,9,OH,6707,17279366,,,
3/3/2022,9,MT,780,1537279,,,
3/3/2022,9,MP,0,106131,,,
3/3/2022,9,MI,5438,15347174,,,
3/3/2022,9,NM,1983,3783924,,,
3/3/2022,9,UT,32,5070250,,,
3/3/2022,9,TN,5753,9613218,,,
3/3/2022,9,NV,2614,4719621,,,
3/3/2022,9,WV,1100,2639151,,,
3/3/2022,9,NY,16407,37993233,,,
3/3/2022,9,FL,12262,36248979,,,
3/3/2022,9,MI,24737,15264748,,,
3/3/2022,9,LA,2997,6088590,,,
3/3/2022,9,CT,4055,7303061,,,
3/3/2022,9,FM,0,106843,,,
3/3/2022,9,VT,562,1347861,,,
3/3/2022,9,SD,706,1360222,,,
3/3/2022,9,DC,2404,1422840,,,
3/3/2022,9,IN,5380,9215368,,,
3/3/2022,9,US,233129,555567208,,,
3/3/2022,9,MP,57,106477,,,
3/3/2022,9,GU,98,337042,,,
3/3/2022,9,SC,3836,7287794,,,
3/3/2022,9,ME,1087,2711062,,,
3/3/2022,9,TX,31600,44500682,,,
3/3/2022,9,MD,7864,11540342,,,
3/3/2022,9,MO,75,8663889,,,
3/3/2022,9,NM,2568,3774780,,,
3/3/2022,9,WI,4345,9902403,,,
3/3/2022,9,TX,19028,44645631,,,
3/3/2022,9,OK,3188,5727694,,,
3/3/2022,9,GA,3124,14433439,,,
3/3/2022,9,IN,4305,9232693,,,
3/3/2022,9,NJ,7359,16631435,,,
3/3/2022,9,MA,6371,14318493,,,
3/3/2022,9,OK,2561,5738609,,,
3/3/2022,9,SD,759,1357476,,,
3/3/2022,9,WI,6062,9880774,,,
3/3/2022,9,DE,3,1735453,,,
3/3/2022,9,KY,2890,6344053,,,
3/3/2022,9,AZ,5444,11605515,,,
3/3/2022,9,GA,6641,14377862,,,
3/3/2022,9,VA,6570,15935609,,,
3/3/2022,9,IL,24801,21829107,,,
3/3/2022,9,RI,1720,2134317,,,
3/3/2022,9,MH,351,57450,,,
3/3/2022,9,VI,53,140245,,,
3/3/2022,9,ID,1074,2374390,,,
3/3/2022,9,CA,16930,71671126,,,
3/3/2022,9,MN,4241,9937034,,,
3/3/2022,9,CO,3932,10354601,,,
3/3/2022,9,OR,3323,7471857,,,
3/3/2022,9,FM,236,108719,,,
3/3/2022,9,WY,377,732002,,,
3/3/2022,9,CT,3533,7319729,,,
3/3/2022,9,MA,8537,14297164,,,
3/3/2022,9,TN,3574,9635411,,,
3/3/2022,9,DE,858,1740109,,,
3/3/2022,9,AR,1866,4102651,,,
3/3/2022,9,PR,56,6943919,,,
3/3/2022,9,PA,2112,22180796,,,
3/3/2022,9,AL,2292,6116918,,,
3/3/2022,9,MT,631,1540018,,,
3/3/2022,9,HI,934,2817276,,,
3/3/2022,9,NY,20708,37932511,,,
3/3/2022,9,ME,1297,2707100,,,
3/3/2022,9,NE,1432,3086667,,,
3/3/2022,9,UT,25,5079948,,,
3/3/2022,9,NC,7148,16146189,,,
3/3/2022,9,ID,2072,2369918,,,
3/3/2022,9,CO,11473,10335987,,,
3/3/2022,9,US,390259,554168735,,,
3/3/2022,9,AK,518,1104939,,,
3/3/2022,9,KS,1810,4465893,,,
3/3/2022,9,AZ,10327,11569674,,,
3/3/2022,9,MS,1668,3774666,,,
3/3/2022,9,VA,8051,15905289,,,
3/3/2022,9,MN,6222,9920537,,,
3/3/2022,9,ND,101,1064615,,,
3/3/2022,9,FL,18404,36180421,,,
3/3/2022,9,DC,756,1428430,,,
3/3/2022,9,OR,6097,7458472,,,
3/3/2022,9,WV,1007,2643474,,,
3/3/2022,9,ND,161,1064979,,,
3/3/2022,9,PW,0,46606,,,
3/3/2022,9,NH,829,2536194,,,
3/3/2022,9,OH,8594,17250407,,,
3/3/2022,9,IA,2320,4932514,,,
3/3/2022,9,NE,1200,3091289,,,
3/3/2022,9,NC,6814,16188604,,,
3/3/2022,9,HI,1592,2809837,,,
3/3/2022,9,AS,7,88863,,,
3/3/2022,9,WA,6702,13907996,,,
3/3/2022,9,PA,16765,22146157,,,
3/3/2022,9,KS,5930,4447211,,,
3/3/2022,9,AL,2723,6108052,,,
3/3/2022,9,MO,3607,8686254,,,
3/3/2022,9,AR,2563,4094036,,,
3/3/2022,9,VT,366,1352308,,,
3/3/2022,9,GU,455,333247,,,
3/3/2022,9,NH,66216,2505874,,,
3/3/2022,9,NV,2010,4746913,,,
3/3/2022,9,MH,0,55911,,,
3/3/2022,9,WY,302,732914,,,
3/3/2022,9,SC,3176,7318995,,,
3/3/2022,9,WA,8588,13878748,,,
3/3/2022,9,KY,2293,6321157,,,
3/3/2022,9,IL,10218,21849044,,,
3/3/2022,9,MS,1924,3767328,,,
3/2/2022,9,MS,1694,3765404,,,
3/2/2022,9,IL,10173,21838826,,,
3/2/2022,9,KY,2415,6318864,,,
3/2/2022,9,WA,7720,13870160,,,
3/2/2022,9,CA,60591,71654196,,,
3/2/2022,9,ID,1037,2373316,,,
3/2/2022,9,VT,210,1347299,,,
3/2/2022,9,FM,3292,106843,,,
3/2/2022,9,MP,0,106131,,,
3/2/2022,9,MT,651,1536499,,,
3/2/2022,9,IA,1975,4936620,,,
3/2/2022,9,AS,6,89306,,,
3/2/2022,9,CA,42471,71819361,,,
3/2/2022,9,LA,4290,6062015,,,
3/2/2022,9,RI,844,2138075,,,
3/2/2022,9,OH,6615,17272659,,,
3/2/2022,9,VI,57,140458,,,
3/2/2022,9,PR,3024,7000557,,,
3/2/2022,9,AK,980,1096833,,,
3/2/2022,9,MD,5864,11553677,,,
3/2/2022,9,PW,0,46614,,,
3/2/2022,9,CT,4604,7299006,,,
3/2/2022,9,TN,5697,9607465,,,
3/2/2022,9,UT,8003,5070218,,,
3/2/2022,9,NM,2011,3781941,,,
3/2/2022,9,MI,5437,15341736,,,
3/2/2022,9,LA,2734,6085593,,,
3/2/2022,9,MI,33377,15240011,,,
3/2/2022,9,WV,1022,2638051,,,
3/2/2022,9,NV,2134,4717007,,,
3/2/2022,9,FL,12336,36236717,,,
3/2/2022,9,NY,16822,37976826,,,
3/2/2022,9,VI,49,140192,,,
3/2/2022,9,MH,82,57099,,,
3/2/2022,9,RI,1225,2132597,,,
